Date,Year,Month,Geopolitical_Zone,State,Avg_Temp_C,Min_Temp_C,Max_Temp_C,Temp_Range_C,Heat_Stress_Days,Cold_Stress_Days
1991-02-01,1991,2,North-East,Bauchi,27.66,14.94,39.59,24.7,1,0
1991-03-01,1991,3,North-East,Bauchi,29.6,19.14,41.59,22.5,4,0
1991-04-01,1991,4,North-East,Bauchi,30.55,21.12,41.66,20.5,0,0
1991-05-01,1991,5,North-East,Bauchi,28.14,22.0,39.14,17.1,4,0
1991-06-01,1991,6,North-East,Bauchi,27.33,21.28,36.89,15.6,7,0
1991-07-01,1991,7,North-East,Bauchi,25.11,19.91,32.66,12.7,0,0
1991-08-01,1991,8,North-East,Bauchi,23.85,19.18,30.0,10.8,0,0
1991-09-01,1991,9,North-East,Bauchi,25.0,19.08,32.7,13.6,0,0
1991-10-01,1991,10,North-East,Bauchi,25.86,19.04,35.22,16.2,7,0
1991-11-01,1991,11,North-East,Bauchi,24.78,15.03,35.52,20.5,4,0
1991-12-01,1991,12,North-East,Bauchi,21.87,10.9,35.85,25.0,3,0
1992-01-01,1992,1,North-East,Bauchi,21.5,8.21,36.43,28.2,5,0
1992-02-01,1992,2,North-East,Bauchi,23.34,12.91,37.22,24.3,3,0
1992-03-01,1992,3,North-East,Bauchi,29.11,15.32,40.02,24.7,1,0
1992-04-01,1992,4,North-East,Bauchi,29.02,20.31,40.89,20.6,7,0
1992-05-01,1992,5,North-East,Bauchi,28.64,22.19,39.07,16.9,4,0
1992-06-01,1992,6,North-East,Bauchi,27.03,20.79,36.53,15.7,2,0
1992-07-01,1992,7,North-East,Bauchi,24.4,19.16,32.85,13.7,0,0
1992-08-01,1992,8,North-East,Bauchi,23.65,19.24,29.64,10.4,0,0
1992-09-01,1992,9,North-East,Bauchi,24.09,19.82,31.28,11.5,0,0
1992-10-01,1992,10,North-East,Bauchi,25.07,14.94,32.97,18.0,0,0
1992-11-01,1992,11,North-East,Bauchi,23.16,12.15,34.17,22.0,0,0
1992-12-01,1992,12,North-East,Bauchi,21.59,10.93,34.84,23.9,0,0
1993-01-01,1993,1,North-East,Bauchi,20.18,9.64,34.08,24.4,0,0
1993-02-01,1993,2,North-East,Bauchi,24.56,12.08,38.59,26.5,0,0
1993-03-01,1993,3,North-East,Bauchi,28.11,13.27,40.41,27.1,5,0
1993-04-01,1993,4,North-East,Bauchi,30.07,18.77,40.29,21.5,2,0
1993-05-01,1993,5,North-East,Bauchi,29.24,22.47,38.95,16.5,3,0
1993-06-01,1993,6,North-East,Bauchi,27.19,21.09,36.86,15.8,0,0
1993-07-01,1993,7,North-East,Bauchi,25.63,20.32,33.19,12.9,0,0
1993-08-01,1993,8,North-East,Bauchi,24.42,19.8,30.58,10.8,0,0
1993-09-01,1993,9,North-East,Bauchi,24.76,19.66,32.04,12.4,0,0
1993-10-01,1993,10,North-East,Bauchi,25.95,15.75,35.23,19.5,2,0
1993-11-01,1993,11,North-East,Bauchi,26.37,15.39,37.32,21.9,9,0
1993-12-01,1993,12,North-East,Bauchi,23.33,12.89,35.49,22.6,9,0
1994-01-01,1994,1,North-East,Bauchi,23.32,10.96,36.84,25.9,7,0
1994-02-01,1994,2,North-East,Bauchi,24.48,12.83,36.63,23.8,0,0
1994-03-01,1994,3,North-East,Bauchi,29.05,16.43,40.26,23.8,8,0
1994-04-01,1994,4,North-East,Bauchi,30.2,20.28,40.39,20.1,4,0
1994-05-01,1994,5,North-East,Bauchi,28.83,20.76,38.43,17.7,9,0
1994-06-01,1994,6,North-East,Bauchi,26.87,20.54,35.18,14.6,9,0
1994-07-01,1994,7,North-East,Bauchi,24.67,19.91,31.25,11.3,0,0
1994-08-01,1994,8,North-East,Bauchi,23.56,18.95,29.26,10.3,0,0
1994-09-01,1994,9,North-East,Bauchi,23.91,19.94,29.92,10.0,0,0
1994-10-01,1994,10,North-East,Bauchi,24.71,17.81,31.52,13.7,0,0
1994-11-01,1994,11,North-East,Bauchi,21.77,11.26,31.8,20.5,0,0
1994-12-01,1994,12,North-East,Bauchi,19.04,9.25,32.5,23.2,0,0
1995-01-01,1995,1,North-East,Bauchi,20.58,11.29,32.63,21.3,0,0
1995-02-01,1995,2,North-East,Bauchi,23.06,12.33,36.8,24.5,5,0
1995-03-01,1995,3,North-East,Bauchi,28.96,16.34,39.8,23.5,4,0
1995-04-01,1995,4,North-East,Bauchi,29.64,20.43,40.54,20.1,5,0
1995-05-01,1995,5,North-East,Bauchi,28.73,22.3,38.38,16.1,5,0
1995-06-01,1995,6,North-East,Bauchi,27.1,20.88,37.27,16.4,1,0
1995-07-01,1995,7,North-East,Bauchi,24.86,20.18,31.63,11.4,0,0
1995-08-01,1995,8,North-East,Bauchi,24.19,20.02,29.96,9.9,0,0
1995-09-01,1995,9,North-East,Bauchi,24.77,19.32,31.25,11.9,0,0
1995-10-01,1995,10,North-East,Bauchi,25.16,19.56,31.6,12.0,0,0
1995-11-01,1995,11,North-East,Bauchi,22.06,11.01,32.42,21.4,0,0
1995-12-01,1995,12,North-East,Bauchi,21.89,12.05,32.73,20.7,0,0
1996-01-01,1996,1,North-East,Bauchi,22.78,11.19,34.92,23.7,0,0
1996-02-01,1996,2,North-East,Bauchi,25.58,13.42,38.0,24.6,7,0
1996-03-01,1996,3,North-East,Bauchi,28.92,17.04,39.39,22.4,2,0
1996-04-01,1996,4,North-East,Bauchi,30.35,19.53,39.93,20.4,0,0
1996-05-01,1996,5,North-East,Bauchi,29.47,21.38,39.62,18.2,5,0
1996-06-01,1996,6,North-East,Bauchi,26.64,21.35,35.02,13.7,3,0
1996-07-01,1996,7,North-East,Bauchi,25.21,19.82,32.75,12.9,0,0
1996-08-01,1996,8,North-East,Bauchi,24.02,20.14,30.49,10.3,0,0
1996-09-01,1996,9,North-East,Bauchi,24.23,19.62,30.8,11.2,0,0
1996-10-01,1996,10,North-East,Bauchi,24.2,13.41,31.47,18.1,0,0
1996-11-01,1996,11,North-East,Bauchi,20.77,11.27,31.47,20.2,0,0
1996-12-01,1996,12,North-East,Bauchi,21.4,10.44,32.46,22.0,0,0
1997-01-01,1997,1,North-East,Bauchi,22.56,11.35,35.09,23.7,3,0
1997-02-01,1997,2,North-East,Bauchi,21.74,11.17,35.91,24.7,4,0
1997-03-01,1997,3,North-East,Bauchi,27.23,16.33,38.95,22.6,2,0
1997-04-01,1997,4,North-East,Bauchi,29.01,15.72,39.85,24.1,2,0
1997-05-01,1997,5,North-East,Bauchi,27.63,21.59,36.49,14.9,1,0
1997-06-01,1997,6,North-East,Bauchi,26.33,20.69,34.85,14.2,0,0
1997-07-01,1997,7,North-East,Bauchi,25.47,20.35,32.15,11.8,0,0
1997-08-01,1997,8,North-East,Bauchi,24.84,19.11,30.84,11.7,0,0
1997-09-01,1997,9,North-East,Bauchi,25.66,20.49,33.12,12.6,0,0
1997-10-01,1997,10,North-East,Bauchi,26.76,20.26,35.3,15.0,4,0
1997-11-01,1997,11,North-East,Bauchi,25.91,14.09,36.21,22.1,4,0
1997-12-01,1997,12,North-East,Bauchi,22.73,12.5,35.2,22.7,4,0
1998-01-01,1998,1,North-East,Bauchi,22.25,10.26,38.26,28.0,1,0
1998-02-01,1998,2,North-East,Bauchi,26.1,15.27,40.4,25.1,0,0
1998-03-01,1998,3,North-East,Bauchi,27.52,15.34,40.06,24.7,3,0
1998-04-01,1998,4,North-East,Bauchi,31.61,20.5,42.61,22.1,9,0
1998-05-01,1998,5,North-East,Bauchi,29.87,23.48,39.53,16.0,7,0
1998-06-01,1998,6,North-East,Bauchi,27.45,21.96,35.4,13.4,8,0
1998-07-01,1998,7,North-East,Bauchi,25.75,20.42,33.77,13.4,0,0
1998-08-01,1998,8,North-East,Bauchi,24.62,20.23,30.41,10.2,0,0
1998-09-01,1998,9,North-East,Bauchi,24.79,19.84,30.95,11.1,0,0
1998-10-01,1998,10,North-East,Bauchi,25.2,16.52,32.81,16.3,0,0
1998-11-01,1998,11,North-East,Bauchi,24.16,14.62,34.88,20.3,0,0
1998-12-01,1998,12,North-East,Bauchi,22.62,12.33,34.61,22.3,0,0
1999-01-01,1999,1,North-East,Bauchi,22.71,10.36,35.65,25.3,5,0
1999-02-01,1999,2,North-East,Bauchi,26.93,15.45,38.62,23.2,9,0
1999-03-01,1999,3,North-East,Bauchi,29.94,17.92,40.5,22.6,1,0
1999-04-01,1999,4,North-East,Bauchi,31.01,19.47,41.22,21.8,0,0
1999-05-01,1999,5,North-East,Bauchi,30.47,21.98,40.81,18.8,3,0
1999-06-01,1999,6,North-East,Bauchi,28.84,21.37,38.96,17.6,4,0
1999-07-01,1999,7,North-East,Bauchi,26.93,20.77,35.65,14.9,4,0
1999-08-01,1999,8,North-East,Bauchi,25.14,19.11,32.53,13.4,0,0
1999-09-01,1999,9,North-East,Bauchi,26.0,20.54,34.75,14.2,0,0
1999-10-01,1999,10,North-East,Bauchi,26.39,16.83,35.72,18.9,9,0
1999-11-01,1999,11,North-East,Bauchi,25.74,15.38,36.07,20.7,3,0
1999-12-01,1999,12,North-East,Bauchi,22.87,11.44,34.43,23.0,0,0
2000-01-01,2000,1,North-East,Bauchi,24.47,12.25,36.94,24.7,2,0
2000-02-01,2000,2,North-East,Bauchi,23.53,13.01,37.35,24.3,2,0
2000-03-01,2000,3,North-East,Bauchi,27.87,15.38,41.06,25.7,9,0
2000-04-01,2000,4,North-East,Bauchi,31.98,20.12,41.81,21.7,5,0
2000-05-01,2000,5,North-East,Bauchi,31.14,21.16,42.41,21.2,6,0
2000-06-01,2000,6,North-East,Bauchi,26.19,20.16,36.14,16.0,7,0
2000-07-01,2000,7,North-East,Bauchi,24.72,19.98,31.96,12.0,0,0
2000-08-01,2000,8,North-East,Bauchi,24.33,19.8,30.38,10.6,0,0
2000-09-01,2000,9,North-East,Bauchi,24.79,19.5,31.8,12.3,0,0
2000-10-01,2000,10,North-East,Bauchi,24.89,16.19,33.23,17.0,0,0
2000-11-01,2000,11,North-East,Bauchi,23.71,13.27,34.56,21.3,0,0
2000-12-01,2000,12,North-East,Bauchi,21.18,10.43,34.02,23.6,0,0
2001-01-01,2001,1,North-East,Bauchi,20.68,9.95,34.57,24.6,0,0
2001-02-01,2001,2,North-East,Bauchi,23.43,11.46,37.81,26.4,6,0
2001-03-01,2001,3,North-East,Bauchi,28.33,16.87,40.61,23.7,7,0
2001-04-01,2001,4,North-East,Bauchi,29.98,17.21,40.65,23.4,5,0
2001-05-01,2001,5,North-East,Bauchi,29.69,21.68,41.57,19.9,8,0
2001-06-01,2001,6,North-East,Bauchi,27.49,21.26,37.68,16.4,2,0
2001-07-01,2001,7,North-East,Bauchi,25.82,20.31,35.24,14.9,9,0
2001-08-01,2001,8,North-East,Bauchi,24.77,20.18,30.64,10.5,0,0
2001-09-01,2001,9,North-East,Bauchi,25.17,20.13,33.74,13.6,0,0
2001-10-01,2001,10,North-East,Bauchi,26.09,15.27,36.38,21.1,9,0
2001-11-01,2001,11,North-East,Bauchi,24.96,13.97,36.37,22.4,6,0
2001-12-01,2001,12,North-East,Bauchi,23.98,13.15,36.33,23.2,2,0
2002-01-01,2002,1,North-East,Bauchi,21.23,10.0,35.0,25.0,0,0
2002-02-01,2002,2,North-East,Bauchi,24.69,13.46,39.48,26.0,0,0
2002-03-01,2002,3,North-East,Bauchi,29.34,18.03,41.09,23.1,5,0
2002-04-01,2002,4,North-East,Bauchi,31.01,20.72,42.03,21.3,5,0
2002-05-01,2002,5,North-East,Bauchi,30.77,22.57,41.44,18.9,7,0
2002-06-01,2002,6,North-East,Bauchi,29.2,22.52,38.16,15.6,2,0
2002-07-01,2002,7,North-East,Bauchi,27.5,21.13,38.95,17.8,0,0
2002-08-01,2002,8,North-East,Bauchi,25.2,19.99,32.18,12.2,0,0
2002-09-01,2002,9,North-East,Bauchi,25.83,20.45,35.82,15.4,8,0
2002-10-01,2002,10,North-East,Bauchi,26.55,18.17,35.99,17.8,5,0
2002-11-01,2002,11,North-East,Bauchi,25.78,14.2,37.03,22.8,7,0
2002-12-01,2002,12,North-East,Bauchi,23.46,9.66,37.41,27.7,2,0
2003-01-01,2003,1,North-East,Bauchi,23.48,10.11,36.74,26.6,2,0
2003-02-01,2003,2,North-East,Bauchi,27.21,15.64,38.38,22.7,1,0
2003-03-01,2003,3,North-East,Bauchi,28.84,19.08,39.91,20.8,9,0
2003-04-01,2003,4,North-East,Bauchi,30.57,20.17,41.14,21.0,3,0
2003-05-01,2003,5,North-East,Bauchi,30.53,19.31,40.84,21.5,3,0
2003-06-01,2003,6,North-East,Bauchi,28.36,21.33,37.85,16.5,4,0
2003-07-01,2003,7,North-East,Bauchi,26.47,20.83,34.85,14.0,0,0
2003-08-01,2003,8,North-East,Bauchi,25.96,20.55,33.86,13.3,0,0
2003-09-01,2003,9,North-East,Bauchi,25.34,19.87,34.38,14.5,0,0
2003-10-01,2003,10,North-East,Bauchi,27.82,21.13,38.55,17.4,1,0
2003-11-01,2003,11,North-East,Bauchi,26.83,15.2,37.99,22.8,0,0
2003-12-01,2003,12,North-East,Bauchi,23.95,11.73,35.96,24.2,0,0
2004-01-01,2004,1,North-East,Bauchi,24.93,15.03,37.86,22.8,3,0
2004-02-01,2004,2,North-East,Bauchi,25.2,13.89,38.47,24.6,2,0
2004-03-01,2004,3,North-East,Bauchi,28.23,15.71,41.28,25.6,2,0
2004-04-01,2004,4,North-East,Bauchi,31.92,22.11,41.27,19.2,6,0
2004-05-01,2004,5,North-East,Bauchi,29.54,22.32,39.87,17.5,6,0
2004-06-01,2004,6,North-East,Bauchi,28.89,22.11,38.95,16.8,9,0
2004-07-01,2004,7,North-East,Bauchi,27.26,20.87,37.87,17.0,4,0
2004-08-01,2004,8,North-East,Bauchi,26.3,18.49,35.55,17.1,0,0
2004-09-01,2004,9,North-East,Bauchi,27.42,21.16,37.85,16.7,5,0
2004-10-01,2004,10,North-East,Bauchi,29.62,20.76,39.03,18.3,5,0
2004-11-01,2004,11,North-East,Bauchi,27.72,16.95,39.08,22.1,7,0
2004-12-01,2004,12,North-East,Bauchi,24.69,14.2,36.73,22.5,4,0
2005-01-01,2005,1,North-East,Bauchi,22.71,10.12,38.61,28.5,2,0
2005-02-01,2005,2,North-East,Bauchi,29.19,17.69,40.75,23.1,3,0
2005-03-01,2005,3,North-East,Bauchi,30.61,19.06,41.45,22.4,7,0
2005-04-01,2005,4,North-East,Bauchi,31.43,20.61,41.95,21.3,2,0
2005-05-01,2005,5,North-East,Bauchi,30.03,21.79,40.6,18.8,5,0
2005-06-01,2005,6,North-East,Bauchi,28.5,22.18,38.77,16.6,2,0
2005-07-01,2005,7,North-East,Bauchi,27.04,20.94,36.63,15.7,2,0
2005-08-01,2005,8,North-East,Bauchi,25.88,20.02,34.92,14.9,0,0
2005-09-01,2005,9,North-East,Bauchi,26.64,20.57,36.11,15.5,7,0
2005-10-01,2005,10,North-East,Bauchi,27.46,17.93,37.27,19.3,8,0
2005-11-01,2005,11,North-East,Bauchi,26.63,15.86,37.81,22.0,7,0
2005-12-01,2005,12,North-East,Bauchi,25.7,15.24,37.29,22.0,6,0
2006-01-01,2006,1,North-East,Bauchi,26.43,15.8,38.31,22.5,1,0
2006-02-01,2006,2,North-East,Bauchi,28.73,17.47,40.08,22.6,8,0
2006-03-01,2006,3,North-East,Bauchi,29.24,18.16,40.79,22.6,1,0
2006-04-01,2006,4,North-East,Bauchi,30.45,17.59,41.85,24.3,8,0
2006-05-01,2006,5,North-East,Bauchi,30.62,23.18,41.84,18.7,7,0
2006-06-01,2006,6,North-East,Bauchi,30.24,23.02,40.66,17.6,7,0
2006-07-01,2006,7,North-East,Bauchi,29.72,22.34,39.83,17.5,5,0
2006-08-01,2006,8,North-East,Bauchi,25.92,20.7,35.91,15.2,8,0
2006-09-01,2006,9,North-East,Bauchi,25.56,20.03,34.91,14.9,0,0
2006-10-01,2006,10,North-East,Bauchi,28.02,19.16,37.82,18.7,6,0
2006-11-01,2006,11,North-East,Bauchi,25.05,12.08,37.61,25.5,3,0
2006-12-01,2006,12,North-East,Bauchi,22.24,10.22,34.4,24.2,0,0
2007-01-01,2007,1,North-East,Bauchi,21.27,10.2,37.37,27.2,3,0
2007-02-01,2007,2,North-East,Bauchi,26.29,14.82,38.96,24.1,8,0
2007-03-01,2007,3,North-East,Bauchi,28.88,17.11,41.84,24.7,5,0
2007-04-01,2007,4,North-East,Bauchi,31.85,20.48,42.03,21.6,4,0
2007-05-01,2007,5,North-East,Bauchi,30.51,23.41,41.33,17.9,9,0
2007-06-01,2007,6,North-East,Bauchi,27.51,21.38,37.73,16.3,1,0
2007-07-01,2007,7,North-East,Bauchi,25.59,19.87,34.65,14.8,0,0
2007-08-01,2007,8,North-East,Bauchi,23.99,19.42,29.91,10.5,0,0
2007-09-01,2007,9,North-East,Bauchi,24.87,19.84,32.0,12.2,0,0
2007-10-01,2007,10,North-East,Bauchi,25.69,19.24,34.31,15.1,0,0
2007-11-01,2007,11,North-East,Bauchi,25.18,14.22,35.43,21.2,5,0
2007-12-01,2007,12,North-East,Bauchi,22.65,10.04,35.17,25.1,5,0
2008-01-01,2008,1,North-East,Bauchi,21.46,10.17,33.99,23.8,0,0
2008-02-01,2008,2,North-East,Bauchi,23.55,12.38,37.76,25.4,0,0
2008-03-01,2008,3,North-East,Bauchi,29.25,17.21,40.62,23.4,6,0
2008-04-01,2008,4,North-East,Bauchi,30.24,19.22,41.61,22.4,3,0
2008-05-01,2008,5,North-East,Bauchi,29.95,22.77,40.78,18.0,9,0
2008-06-01,2008,6,North-East,Bauchi,28.67,21.81,39.6,17.8,2,0
2008-07-01,2008,7,North-East,Bauchi,25.86,19.81,34.61,14.8,0,0
2008-08-01,2008,8,North-East,Bauchi,24.25,19.61,30.52,10.9,0,0
2008-09-01,2008,9,North-East,Bauchi,24.73,19.67,31.66,12.0,0,0
2008-10-01,2008,10,North-East,Bauchi,25.84,16.68,35.59,18.9,3,0
2008-11-01,2008,11,North-East,Bauchi,25.07,14.35,36.29,21.9,0,0
2008-12-01,2008,12,North-East,Bauchi,24.37,13.45,36.33,22.9,0,0
2009-01-01,2009,1,North-East,Bauchi,25.39,14.37,37.11,22.7,9,0
2009-02-01,2009,2,North-East,Bauchi,27.16,15.15,38.76,23.6,8,0
2009-03-01,2009,3,North-East,Bauchi,29.16,17.58,40.33,22.8,0,0
2009-04-01,2009,4,North-East,Bauchi,31.24,21.11,41.18,20.1,6,0
2009-05-01,2009,5,North-East,Bauchi,29.8,22.41,40.76,18.3,5,0
2009-06-01,2009,6,North-East,Bauchi,28.96,21.67,40.61,18.9,5,0
2009-07-01,2009,7,North-East,Bauchi,26.46,20.46,36.07,15.6,3,0
2009-08-01,2009,8,North-East,Bauchi,25.06,20.66,31.81,11.1,0,0
2009-09-01,2009,9,North-East,Bauchi,25.75,19.85,34.43,14.6,0,0
2009-10-01,2009,10,North-East,Bauchi,27.05,21.2,37.12,15.9,5,0
2009-11-01,2009,11,North-East,Bauchi,26.38,14.45,37.83,23.4,9,0
2009-12-01,2009,12,North-East,Bauchi,23.9,11.42,37.0,25.6,8,0
2010-01-01,2010,1,North-East,Bauchi,24.52,11.48,38.84,27.4,1,0
2010-02-01,2010,2,North-East,Bauchi,28.18,14.61,40.85,26.2,0,0
2010-03-01,2010,3,North-East,Bauchi,29.4,16.81,41.4,24.6,9,0
2010-04-01,2010,4,North-East,Bauchi,32.0,20.12,42.75,22.6,6,0
2010-05-01,2010,5,North-East,Bauchi,31.24,23.54,41.21,17.7,8,0
2010-06-01,2010,6,North-East,Bauchi,28.36,21.72,36.79,15.1,7,0
2010-07-01,2010,7,North-East,Bauchi,25.27,20.22,35.48,15.3,6,0
2010-08-01,2010,8,North-East,Bauchi,24.41,19.19,30.7,11.5,0,0
2010-09-01,2010,9,North-East,Bauchi,24.38,19.86,30.51,10.7,0,0
2010-10-01,2010,10,North-East,Bauchi,25.59,20.31,33.06,12.8,0,0
2010-11-01,2010,11,North-East,Bauchi,25.99,14.04,35.36,21.3,2,0
2010-12-01,2010,12,North-East,Bauchi,22.0,10.28,34.37,24.1,0,0
2011-01-01,2011,1,North-East,Bauchi,21.84,10.28,37.36,27.1,0,0
2011-02-01,2011,2,North-East,Bauchi,27.76,16.52,38.75,22.2,1,0
2011-03-01,2011,3,North-East,Bauchi,29.32,17.32,40.2,22.9,8,0
2011-04-01,2011,4,North-East,Bauchi,31.1,19.7,41.67,22.0,6,0
2011-05-01,2011,5,North-East,Bauchi,30.36,22.71,40.21,17.5,6,0
2011-06-01,2011,6,North-East,Bauchi,28.74,21.71,39.05,17.3,9,0
2011-07-01,2011,7,North-East,Bauchi,27.26,21.16,36.38,15.2,7,0
2011-08-01,2011,8,North-East,Bauchi,24.74,19.84,33.76,13.9,0,0
2011-09-01,2011,9,North-East,Bauchi,24.54,19.74,31.95,12.2,0,0
2011-10-01,2011,10,North-East,Bauchi,25.99,15.91,35.09,19.2,2,0
2011-11-01,2011,11,North-East,Bauchi,24.22,11.6,35.84,24.2,8,0
2011-12-01,2011,12,North-East,Bauchi,21.61,10.71,34.62,23.9,0,0
2012-01-01,2012,1,North-East,Bauchi,22.71,10.84,36.82,26.0,3,0
2012-02-01,2012,2,North-East,Bauchi,27.29,15.06,38.57,23.5,1,0
2012-03-01,2012,3,North-East,Bauchi,28.04,18.72,38.72,20.0,2,0
2012-04-01,2012,4,North-East,Bauchi,31.63,22.42,41.81,19.4,9,0
2012-05-01,2012,5,North-East,Bauchi,28.79,21.98,40.53,18.6,2,0
2012-06-01,2012,6,North-East,Bauchi,26.12,19.52,34.15,14.6,0,0
2012-07-01,2012,7,North-East,Bauchi,24.56,19.82,30.51,10.7,0,0
2012-08-01,2012,8,North-East,Bauchi,23.8,18.71,30.02,11.3,0,0
2012-09-01,2012,9,North-East,Bauchi,24.25,18.93,30.47,11.5,0,0
2012-10-01,2012,10,North-East,Bauchi,25.48,17.32,32.84,15.5,0,0
2012-11-01,2012,11,North-East,Bauchi,24.63,13.51,33.69,20.2,0,0
2012-12-01,2012,12,North-East,Bauchi,21.5,8.92,33.57,24.6,0,0
2013-01-01,2013,1,North-East,Bauchi,23.58,11.64,37.03,25.4,3,0
2013-02-01,2013,2,North-East,Bauchi,26.23,11.48,39.69,28.2,3,0
2013-03-01,2013,3,North-East,Bauchi,30.29,19.35,40.09,20.7,7,0
2013-04-01,2013,4,North-East,Bauchi,31.14,22.69,41.04,18.3,2,0
2013-05-01,2013,5,North-East,Bauchi,30.96,24.19,39.98,15.8,2,0
2013-06-01,2013,6,North-East,Bauchi,28.77,22.33,38.17,15.8,1,0
2013-07-01,2013,7,North-East,Bauchi,26.78,21.04,36.25,15.2,3,0
2013-08-01,2013,8,North-East,Bauchi,24.26,19.13,30.14,11.0,0,0
2013-09-01,2013,9,North-East,Bauchi,25.23,19.82,33.81,14.0,0,0
2013-10-01,2013,10,North-East,Bauchi,26.54,17.62,36.14,18.5,8,0
2013-11-01,2013,11,North-East,Bauchi,26.4,16.11,37.11,21.0,2,0
2013-12-01,2013,12,North-East,Bauchi,24.21,9.97,37.02,27.1,2,0
2014-01-01,2014,1,North-East,Bauchi,23.91,12.9,36.7,23.8,1,0
2014-02-01,2014,2,North-East,Bauchi,26.14,15.4,38.1,22.7,9,0
2014-03-01,2014,3,North-East,Bauchi,29.73,16.92,40.44,23.5,5,0
2014-04-01,2014,4,North-East,Bauchi,30.73,22.25,41.34,19.1,9,0
2014-05-01,2014,5,North-East,Bauchi,29.93,22.42,40.25,17.8,0,0
2014-06-01,2014,6,North-East,Bauchi,28.97,21.91,38.18,16.3,5,0
2014-07-01,2014,7,North-East,Bauchi,27.01,20.93,35.78,14.8,6,0
2014-08-01,2014,8,North-East,Bauchi,24.86,19.86,31.95,12.1,0,0
2014-09-01,2014,9,North-East,Bauchi,25.11,19.63,33.11,13.5,0,0
2014-10-01,2014,10,North-East,Bauchi,27.09,17.99,37.34,19.4,9,0
2014-11-01,2014,11,North-East,Bauchi,26.55,14.53,37.72,23.2,0,0
2014-12-01,2014,12,North-East,Bauchi,23.61,12.16,36.0,23.8,3,0
2015-01-01,2015,1,North-East,Bauchi,21.4,7.57,36.3,28.7,1,0
2015-02-01,2015,2,North-East,Bauchi,27.94,16.32,39.31,23.0,9,0
2015-03-01,2015,3,North-East,Bauchi,29.66,18.57,40.7,22.1,7,0
2015-04-01,2015,4,North-East,Bauchi,29.82,17.57,41.78,24.2,2,0
2015-05-01,2015,5,North-East,Bauchi,32.05,22.73,41.38,18.7,2,0
2015-06-01,2015,6,North-East,Bauchi,29.14,22.53,39.19,16.7,7,0
2015-07-01,2015,7,North-East,Bauchi,26.47,20.39,36.65,16.3,3,0
2015-08-01,2015,8,North-East,Bauchi,24.7,20.63,30.39,9.8,0,0
2015-09-01,2015,9,North-East,Bauchi,24.95,19.22,31.52,12.3,0,0
2015-10-01,2015,10,North-East,Bauchi,26.66,19.92,35.72,15.8,6,0
2015-11-01,2015,11,North-East,Bauchi,25.23,14.73,35.9,21.2,0,0
2015-12-01,2015,12,North-East,Bauchi,19.77,9.35,31.09,21.7,0,0
2016-01-01,2016,1,North-East,Bauchi,21.18,9.8,35.62,25.8,4,0
2016-02-01,2016,2,North-East,Bauchi,24.91,10.77,41.2,30.4,4,0
2016-03-01,2016,3,North-East,Bauchi,31.57,20.06,41.14,21.1,9,0
2016-04-01,2016,4,North-East,Bauchi,31.22,19.5,41.99,22.5,4,0
2016-05-01,2016,5,North-East,Bauchi,30.45,21.39,41.68,20.3,3,0
2016-06-01,2016,6,North-East,Bauchi,27.86,21.13,39.52,18.4,6,0
2016-07-01,2016,7,North-East,Bauchi,25.37,20.29,34.09,13.8,0,0
2016-08-01,2016,8,North-East,Bauchi,24.7,20.53,31.09,10.6,0,0
2016-09-01,2016,9,North-East,Bauchi,24.84,20.53,31.72,11.2,0,0
2016-10-01,2016,10,North-East,Bauchi,25.89,16.75,34.62,17.9,0,0
2016-11-01,2016,11,North-East,Bauchi,25.7,14.63,36.57,21.9,7,0
2016-12-01,2016,12,North-East,Bauchi,23.88,13.63,35.75,22.1,3,0
2017-01-01,2017,1,North-East,Bauchi,24.7,13.57,37.85,24.3,9,0
2017-02-01,2017,2,North-East,Bauchi,24.75,14.69,37.91,23.2,4,0
2017-03-01,2017,3,North-East,Bauchi,28.81,15.62,40.6,25.0,5,0
2017-04-01,2017,4,North-East,Bauchi,31.66,22.03,41.57,19.5,1,0
2017-05-01,2017,5,North-East,Bauchi,28.55,21.31,40.64,19.3,6,0
2017-06-01,2017,6,North-East,Bauchi,26.77,21.02,36.72,15.7,1,0
2017-07-01,2017,7,North-East,Bauchi,25.35,20.6,32.24,11.6,0,0
2017-08-01,2017,8,North-East,Bauchi,24.52,20.28,30.1,9.8,0,0
2017-09-01,2017,9,North-East,Bauchi,25.11,19.65,32.34,12.7,0,0
2017-10-01,2017,10,North-East,Bauchi,25.92,17.17,35.76,18.6,4,0
2017-11-01,2017,11,North-East,Bauchi,25.09,14.25,36.31,22.1,0,0
2017-12-01,2017,12,North-East,Bauchi,24.11,14.26,36.64,22.4,4,0
2018-01-01,2018,1,North-East,Bauchi,20.72,9.39,33.28,23.9,0,0
2018-02-01,2018,2,North-East,Bauchi,27.59,12.48,38.97,26.5,6,0
2018-03-01,2018,3,North-East,Bauchi,29.5,17.47,40.11,22.6,9,0
2018-04-01,2018,4,North-East,Bauchi,32.05,20.79,41.59,20.8,8,0
2018-05-01,2018,5,North-East,Bauchi,28.59,22.69,39.13,16.4,3,0
2018-06-01,2018,6,North-East,Bauchi,27.47,20.07,38.5,18.4,3,0
2018-07-01,2018,7,North-East,Bauchi,25.86,20.07,34.31,14.2,0,0
2018-08-01,2018,8,North-East,Bauchi,24.34,19.87,30.24,10.4,0,0
